timestamp,algoritmo,tamaño_clave,curva,longitud_cadena,iteracion,tiempo_handshake_s,tiempo_handshake_ms,tamaño_certificados_bytes,exitoso,label
2026-05-17T13:31:34.177690,RSA,3072,,3,9,0.00275,2.75,6458,True,RSA-3072
2026-05-17T13:31:34.177725,RSA,3072,,3,10,0.002587,2.587,6458,True,RSA-3072
2026-05-17T13:31:34.177759,RSA,3072,,3,11,0.002898,2.898,6458,True,RSA-3072
2026-05-17T13:31:34.177793,RSA,3072,,3,12,0.002619,2.619,6458,True,RSA-3072
2026-05-17T13:31:34.177826,RSA,3072,,3,13,0.002575,2.575,6458,True,RSA-3072
2026-05-17T13:31:34.177859,RSA,3072,,3,14,0.002786,2.786,6458,True,RSA-3072
2026-05-17T13:31:34.177892,RSA,3072,,3,15,0.0028,2.8,6458,True,RSA-3072
2026-05-17T13:31:34.177926,RSA,3072,,3,16,0.002517,2.517,6458,True,RSA-3072
2026-05-17T13:31:34.177959,RSA,3072,,3,17,0.002436,2.436,6458,True,RSA-3072
2026-05-17T13:31:34.177993,RSA,3072,,3,18,0.002553,2.553,6458,True,RSA-3072
2026-05-17T13:31:34.178028,RSA,3072,,3,19,0.002625,2.625,6458,True,RSA-3072
2026-05-17T13:31:34.178092,RSA,3072,,3,20,0.002518,2.518,6458,True,RSA-3072
2026-05-17T13:31:34.178159,RSA,3072,,3,21,0.002548,2.548,6458,True,RSA-3072
2026-05-17T13:31:34.178207,RSA,3072,,3,22,0.002516,2.516,6458,True,RSA-3072
2026-05-17T13:31:34.178249,RSA,3072,,3,23,0.002549,2.549,6458,True,RSA-3072
2026-05-17T13:31:34.178287,RSA,3072,,3,24,0.002495,2.495,6458,True,RSA-3072
2026-05-17T13:31:34.178325,RSA,3072,,3,25,0.002454,2.454,6458,True,RSA-3072
2026-05-17T13:31:34.178361,RSA,3072,,3,26,0.002715,2.715,6458,True,RSA-3072
2026-05-17T13:31:34.178397,RSA,3072,,3,27,0.002514,2.514,6458,True,RSA-3072
2026-05-17T13:31:34.178435,RSA,3072,,3,28,0.002465,2.465,6458,True,RSA-3072
2026-05-17T13:31:34.178470,RSA,3072,,3,29,0.00243,2.43,6458,True,RSA-3072
2026-05-17T13:31:34.178505,RSA,3072,,3,30,0.002426,2.426,6458,True,RSA-3072
2026-05-17T13:31:35.016053,RSA,4096,,0,1,0.006668,6.668,1948,True,RSA-4096
2026-05-17T13:31:35.016270,RSA,4096,,0,2,0.005024,5.024,1948,True,RSA-4096
2026-05-17T13:31:35.016347,RSA,4096,,0,3,0.004783,4.783,1948,True,RSA-4096
2026-05-17T13:31:35.016400,RSA,4096,,0,4,0.004534,4.534,1948,True,RSA-4096
2026-05-17T13:31:35.016445,RSA,4096,,0,5,0.004336,4.336,1948,True,RSA-4096
2026-05-17T13:31:35.016492,RSA,4096,,0,6,0.004234,4.234,1948,True,RSA-4096
2026-05-17T13:31:35.016535,RSA,4096,,0,7,0.004128,4.128,1948,True,RSA-4096
2026-05-17T13:31:35.016586,RSA,4096,,0,8,0.0041,4.1,1948,True,RSA-4096
2026-05-17T13:31:35.016628,RSA,4096,,0,9,0.004033,4.033,1948,True,RSA-4096
2026-05-17T13:31:35.016684,RSA,4096,,0,10,0.004015,4.015,1948,True,RSA-4096
2026-05-17T13:31:35.016724,RSA,4096,,0,11,0.004256,4.256,1948,True,RSA-4096
2026-05-17T13:31:35.016768,RSA,4096,,0,12,0.004175,4.175,1948,True,RSA-4096
